Integration File,Start Date Time,Status,Description,End Date Time,Duration in Seconds,Rows Updated,Rows Created
eloqua_accounts.py,2021-09-20 12:26:07.040705,Pass,Successful Run,2021-09-20 12:26:13.089689,6.048984,0,6
eloqua_bounceback.py,2021-09-20 12:26:13.091695,Pass,Successful Run,2021-09-20 12:26:19.790398,6.698703,0,29
eloqua_contacts.py,2021-09-20 12:26:19.790398,Pass,Successful Run,2021-09-20 12:26:29.852681,10.062283,484,377
eloqua_emailclickthrough.py,2021-09-20 12:26:29.868299,Pass,Successful Run,2021-09-20 12:26:37.180603,7.312304,0,113
eloqua_emailopen.py,2021-09-20 12:26:37.180603,Pass,Successful Run,2021-09-20 12:26:53.961511,16.780908,0,3972
eloqua_emailsend.py,2021-09-20 12:26:53.961511,Pass,Successful Run,2021-09-20 12:27:22.398342,28.436831,0,21489
eloqua_formsubmit.py,2021-09-20 12:27:22.398342,Pass,Successful Run,2021-09-20 12:27:30.976301,8.577959,0,75
eloqua_pageview.py,2021-09-20 12:27:30.991931,Pass,Successful Run,2021-09-20 12:27:48.038410,17.046479,0,566
eloqua_subscribe.py,2021-09-20 12:27:48.054036,Pass,Successful Run,2021-09-20 12:27:53.616391,5.562355,0,220
eloqua_unsubscribe.py,2021-09-20 12:27:53.616391,Pass,Successful Run,2021-09-20 12:27:58.131892,4.515501,0,220
eloqua_webvisit.py,2021-09-20 12:27:58.131892,Pass,Successful Run,2021-09-20 12:28:04.241134,6.109242,0,215
salesforce_account.py,2021-09-20 12:28:04.741145,Pass,Successful Run,2021-09-20 12:28:11.162852,6.421707,67,21
salesforce_campaign.py,2021-09-20 12:28:11.162852,Pass,Successful Run,2021-09-20 12:28:15.928399,4.765547,214,4
salesforce_campaignmember.py,2021-09-20 12:28:15.928399,Pass,Successful Run,2021-09-20 12:28:38.271617,22.343218,887,11658
salesforce_case.py,2021-09-20 12:28:38.271617,Pass,Successful Run,2021-09-20 12:28:59.458649,21.187032,6954,1351
salesforce_contact.py,2021-09-20 12:28:59.458649,Pass,Successful Run,2021-09-20 12:29:18.255085,18.796436,8730,302
salesforce_event.py,2021-09-20 12:29:18.255085,Pass,Successful Run,2021-09-20 12:29:30.723573,12.468488,192,54
salesforce_lead.py,2021-09-20 12:29:30.723573,Pass,Successful Run,2021-09-20 12:29:35.520331,4.796758,651,248
salesforce_opportunity.py,2021-09-20 12:29:35.520331,Pass,Successful Run,2021-09-20 12:29:43.223272,7.702941,1146,26
salesforce_recordtype.py,2021-09-20 12:29:43.223272,Pass,Successful Run,2021-09-20 12:29:47.848196,4.624924,116,0
salesforce_task.py,2021-09-20 12:29:47.863824,Pass,Successful Run,2021-09-20 12:30:12.316371,24.452547,9097,6751
salesforce_user.py,2021-09-20 12:30:12.316371,Pass,Successful Run,2021-09-20 12:32:35.703917,143.387546,126401,80
