Integration File,Start Date Time,Status,Description,End Date Time,Duration in Seconds,Rows Updated,Rows Created
eloqua_accounts.py,2021-09-23 11:10:05.192783,Pass,Successful Run,2021-09-23 11:10:12.520770,7.327987,14,21
eloqua_bounceback.py,2021-09-23 11:10:12.536397,Pass,Successful Run,2021-09-23 11:10:17.770655,5.234258,0,14
eloqua_contacts.py,2021-09-23 11:10:17.786286,Pass,Successful Run,2021-09-23 11:10:29.895383,12.109097,1077,312
eloqua_emailclickthrough.py,2021-09-23 11:10:29.911011,Pass,Successful Run,2021-09-23 11:10:39.692019,9.781008,50,217
eloqua_emailopen.py,2021-09-23 11:10:39.707650,Pass,Successful Run,2021-09-23 11:10:58.957204,19.249554,1266,5196
eloqua_emailsend.py,2021-09-23 11:10:58.957204,Pass,Successful Run,2021-09-23 11:11:25.394815,26.437611,5005,12779
eloqua_formsubmit.py,2021-09-23 11:11:25.408818,Pass,Successful Run,2021-09-23 11:11:35.518828,10.11001,54,177
eloqua_pageview.py,2021-09-23 11:11:35.534456,Pass,Successful Run,2021-09-23 11:11:44.518618,8.984162,326,1219
eloqua_subscribe.py,2021-09-23 11:11:44.534246,Pass,Successful Run,2021-09-23 11:11:49.659131,5.124885,61,186
eloqua_unsubscribe.py,2021-09-23 11:11:49.674762,Pass,Successful Run,2021-09-23 11:11:54.565261,4.890499,61,186
eloqua_webvisit.py,2021-09-23 11:11:54.580891,Pass,Successful Run,2021-09-23 11:12:00.940129,6.359238,115,405
salesforce_account.py,2021-09-23 11:12:01.283841,Pass,Successful Run,2021-09-23 11:12:05.549381,4.26554,205,17
salesforce_campaign.py,2021-09-23 11:12:05.549381,Pass,Successful Run,2021-09-23 11:12:10.143045,4.593664,190,8
salesforce_campaignmember.py,2021-09-23 11:12:10.158675,Pass,Successful Run,2021-09-23 11:12:39.357041,29.198366,6226,13082
salesforce_case.py,2021-09-23 11:12:39.369048,Pass,Successful Run,2021-09-23 11:13:02.501163,23.132115,7639,909
salesforce_contact.py,2021-09-23 11:13:02.516794,Pass,Successful Run,2021-09-23 11:13:32.219212,29.702418,9346,174
salesforce_event.py,2021-09-23 11:13:32.234838,Pass,Successful Run,2021-09-23 11:13:41.906513,9.671675,225,110
salesforce_lead.py,2021-09-23 11:13:41.922141,Pass,Successful Run,2021-09-23 11:13:47.981429,6.059288,1143,29
salesforce_opportunity.py,2021-09-23 11:13:47.996429,Pass,Successful Run,2021-09-23 11:13:56.020236,8.023807,902,9
salesforce_recordtype.py,2021-09-23 11:13:56.031238,Pass,Successful Run,2021-09-23 11:13:59.562338,3.5311,116,0
salesforce_task.py,2021-09-23 11:13:59.562338,Pass,Successful Run,2021-09-23 11:14:23.014932,23.452594,11266,4299
salesforce_user.py,2021-09-23 11:14:23.030558,Pass,Successful Run,2021-09-23 11:16:55.057962,152.027404,126623,48
