Integration File,Start Date Time,Status,Description,End Date Time,Duration in Seconds,Rows Updated,Rows Created
eloqua_accounts.py,2021-09-24 15:02:57.227100,Pass,Successful Run,2021-09-24 15:03:03.055063,5.827963,36,22
eloqua_bounceback.py,2021-09-24 15:03:03.055063,Pass,Successful Run,2021-09-24 15:03:08.744538,5.689475,0,23
eloqua_contacts.py,2021-09-24 15:03:08.744538,Pass,Successful Run,2021-09-24 15:03:17.851530,9.106992,412,341
eloqua_emailclickthrough.py,2021-09-24 15:03:17.867157,Pass,Successful Run,2021-09-24 15:03:23.898249,6.031092,31,137
eloqua_emailopen.py,2021-09-24 15:03:23.898249,Pass,Successful Run,2021-09-24 15:03:44.647685,20.749436,3214,7599
eloqua_emailsend.py,2021-09-24 15:03:44.647685,Pass,Successful Run,2021-09-24 15:04:23.131047,38.483362,6998,26986
eloqua_formsubmit.py,2021-09-24 15:04:23.131047,Pass,Successful Run,2021-09-24 15:04:32.740145,9.609098,42,138
eloqua_pageview.py,2021-09-24 15:04:32.740145,Pass,Successful Run,2021-09-24 15:04:50.755288,18.015143,326,1196
eloqua_subscribe.py,2021-09-24 15:04:50.755288,Pass,Successful Run,2021-09-24 15:04:55.739527,4.984239,52,281
eloqua_unsubscribe.py,2021-09-24 15:04:55.739527,Pass,Successful Run,2021-09-24 15:05:01.629988,5.890461,52,281
eloqua_webvisit.py,2021-09-24 15:05:01.629988,Pass,Successful Run,2021-09-24 15:05:08.864185,7.234197,104,407
salesforce_account.py,2021-09-24 15:05:09.332940,Pass,Successful Run,2021-09-24 15:05:14.692146,5.359206,267,24
salesforce_campaign.py,2021-09-24 15:05:14.692146,Pass,Successful Run,2021-09-24 15:05:20.004514,5.312368,248,37
salesforce_campaignmember.py,2021-09-24 15:05:20.004514,Pass,Successful Run,2021-09-24 15:06:02.003387,41.998873,8373,24457
salesforce_case.py,2021-09-24 15:06:02.003387,Pass,Successful Run,2021-09-24 15:06:21.362262,19.358875,8427,1091
salesforce_contact.py,2021-09-24 15:06:21.362262,Pass,Successful Run,2021-09-24 15:06:38.846147,17.483885,9905,227
salesforce_event.py,2021-09-24 15:06:38.861772,Pass,Successful Run,2021-09-24 15:06:49.923954,11.062182,372,81
salesforce_lead.py,2021-09-24 15:06:49.923954,Pass,Successful Run,2021-09-24 15:06:55.876935,5.952981,1308,113
salesforce_opportunity.py,2021-09-24 15:06:55.876935,Pass,Successful Run,2021-09-24 15:07:04.314232,8.437297,1152,10
salesforce_recordtype.py,2021-09-24 15:07:04.329856,Pass,Successful Run,2021-09-24 15:07:08.407872,4.078016,116,0
salesforce_task.py,2021-09-24 15:07:08.407872,Pass,Successful Run,2021-09-24 15:07:34.250927,25.843055,15822,4870
salesforce_user.py,2021-09-24 15:07:34.250927,Pass,Successful Run,2021-09-24 15:09:40.919390,126.668463,122531,52
